isodate,offer,salary,contract_type,start_hour,end_hour,hours_worked,monday,tuesday,wednesday,thursday,friday,saturday,sunday,days_worked,state,municipality,scholarship,experience,languages
2020-08-27,operador maquina cnc,6500,Contrato por tiempo indeterminado,600,1500,9.0,1,1,1,1,1,1,0,6,Coahuila,Saltillo,Primaria,1 - 2 años,No es requisito
2020-08-27,pailero,6500,Contrato por tiempo indeterminado,600,1500,9.0,1,1,1,1,1,1,0,6,Coahuila,Saltillo,Primaria,1 - 2 años,No es requisito
2020-08-27,soldador microalambre,6500,Contrato por tiempo indeterminado,600,1500,9.0,1,1,1,1,1,1,0,6,Coahuila,Saltillo,Primaria,1 - 2 años,No es requisito
2020-08-27,operario general,6885,Contrato por tiempo indeterminado,600,1400,8.0,1,1,1,1,1,1,0,6,Coahuila,Saltillo,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-27,operador volteo,8000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Coahuila,Saltillo,Primaria,2 - 3 años,No es requisito
2020-08-27,supervisor unidades carga,9000,Contrato por periodo de prueba,800,1800,10.0,1,1,1,1,1,1,0,6,Durango,Durango,T. superior universitario,1 - 2 años,No es requisito
2020-08-27,ayudante general,5200,Contrato por tiempo indeterminado,900,1700,8.0,1,1,1,1,1,1,0,6,Durango,Durango,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-27,almacenista,9000,Contrato por tiempo indeterminado,700,1700,10.0,1,1,1,1,1,1,0,6,Guanajuato,Celaya,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-27,despachador gasolina,4800,Contrato por tiempo indeterminado,600,1400,8.0,1,1,1,1,1,1,0,6,Guanajuato,Silao de la Victoria,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,auxiliar administrativo,8000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Guanajuato,Irapuato,Licenciatura,1 - 2 años,No es requisito
2020-08-27,diseño grafico,8000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Guanajuato,Irapuato,Licenciatura,1 - 2 años,No es requisito
2020-08-27,area produccion,4600,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Guanajuato,Pénjamo,Primaria,6m - 1 año,No es requisito
2020-08-27,operador torno convencional,11000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Guanajuato,Silao de la Victoria,Secundaria/sec. técnica,4 - 5 años,No es requisito
2020-08-27,supervisor mantenimiento,15060,Contrato por tiempo indeterminado,600,1600,10.0,1,1,1,1,1,1,0,6,Guanajuato,Silao de la Victoria,Licenciatura,3 - 4 años,No es requisito
2020-08-27,vendedor tienda,8583,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Jalisco,Guadalajara,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-27,jardinero,6000,Contrato por tiempo determinado,800,1700,9.0,1,1,1,1,1,1,0,6,Michoacán,La Piedad,Primaria,6m - 1 año,No es requisito
2020-08-27,empleado mostrador,4000,Contrato por tiempo indeterminado,900,1900,10.0,1,0,1,1,1,1,1,6,Michoacán,Pátzcuaro,Prepa o vocacional,No especificada,No es requisito
2020-08-27,motociclista mensajero,5000,Contrato por tiempo indeterminado,900,1700,8.0,1,1,1,1,1,1,0,6,Michoacán,Uruapan,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,cajero,4000,Contrato por tiempo indeterminado,700,2300,16.0,1,1,1,1,1,1,1,7,Michoacán,Morelia,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,empleado mostrador,4000,Contrato por tiempo indeterminado,800,2000,12.0,1,1,1,1,1,1,0,6,Michoacán,Pátzcuaro,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,empleado mostrador,4000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Michoacán,Pátzcuaro,Prepa o vocacional,No especificada,No es requisito
2020-08-27,empleado piso,4000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Michoacán,Pátzcuaro,Prepa o vocacional,No especificada,No es requisito
2020-08-27,supervisor produccion,12700,Contrato por tiempo indeterminado,700,700,24.0,1,1,1,1,1,0,0,5,Michoacán,Uruapan,Licenciatura,1 - 2 años,No es requisito
2020-08-27,cajero,5000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Michoacán,Pátzcuaro,Carrera técnica,No especificada,No es requisito
2020-08-27,empleado piso,4100,Contrato por tiempo indeterminado,800,1600,8.0,1,1,1,1,0,1,1,6,Michoacán,Pátzcuaro,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,diseñador grafico digital,6400,Contrato por capacitación inicial,800,1700,9.0,1,1,1,1,1,0,0,5,Michoacán,Uruapan,Licenciatura,2 - 3 años,No es requisito
2020-08-27,empleada mostrador,3700,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,1,0,6,Michoacán,Zitácuaro,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,empleada mostrador,3700,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,0,6,Michoacán,Zitácuaro,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-27,administracion,6000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Michoacán,Numarán,Licenciatura,6m - 1 año,No es requisito
2020-08-27,intendencia,5000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Michoacán,Zitácuaro,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,mesero,3800,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,0,6,Michoacán,Zitácuaro,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,ventas piso,6000,Contrato por tiempo indeterminado,1000,2000,10.0,1,1,1,1,1,1,0,6,Michoacán,Zitácuaro,Prepa o vocacional,No especificada,No es requisito
2020-08-27,asesor creditos,6000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Michoacán,Pátzcuaro,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,cajero,4470,Contrato por tiempo indeterminado,700,2200,15.0,1,1,1,1,1,1,0,6,Michoacán,Pátzcuaro,Carrera técnica,No especificada,No es requisito
2020-08-27,asesor creditos,5500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Michoacán,Pátzcuaro,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,cajera ventas mostrador,6000,Contrato por tiempo indeterminado,900,1500,6.0,1,0,1,1,1,1,1,6,México,Teotihuacán,T. superior universitario,6m - 1 año,No es requisito
2020-08-27,ayudante general,4000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,México,Naucalpan de Juárez,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-27,supervisor limpieza,7000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,México,Naucalpan de Juárez,Carrera técnica,2 - 3 años,No es requisito
2020-08-27,auxiliar servicios generales,4800,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Querétaro,Querétaro,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-27,mecanico automotriz diesel,10000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Querétaro,San Juan del Río,T. superior universitario,2 - 3 años,No es requisito
2020-08-27,chofer retroexcavadora,7300,Contrato por periodo de prueba,800,1800,10.0,1,1,1,1,1,0,0,5,Querétaro,San Juan del Río,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-27,vigilante,7200,Contrato por tiempo indeterminado,700,1900,12.0,1,1,1,1,1,1,0,6,Querétaro,San Juan del Río,Prepa o vocacional,2 - 3 años,No es requisito
2020-08-27,analista insumos,8190,Contrato por tiempo indeterminado,600,1400,8.0,1,1,1,1,1,1,0,6,Querétaro,San Juan del Río,Licenciatura,1 - 2 años,No es requisito
2020-08-27,operador general,4100,Contrato por tiempo indeterminado,600,1400,8.0,1,1,1,1,1,1,0,6,Querétaro,San Juan del Río,Primaria,No especificada,No es requisito
2020-08-27,guardia seguridad,8500,Contrato por tiempo indeterminado,700,1900,12.0,1,1,1,1,1,1,1,7,Quintana Roo,Benito Juárez,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,auxiliar administrativo,9000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Quintana Roo,Benito Juárez,Licenciatura,6m - 1 año,No es requisito
2020-08-27,ayudante fontaneria,5700,Contrato por tiempo determinado,900,1700,8.0,1,1,1,1,1,1,1,7,Quintana Roo,Benito Juárez,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-27,auxiliar mantenimiento,8000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,1,7,Quintana Roo,Benito Juárez,Prepa o vocacional,2 - 3 años,No es requisito
2020-08-27,operador zona capacitacion,5700,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,1,7,Quintana Roo,Benito Juárez,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,supervisor planeacion interna,14200,Contrato por tiempo indeterminado,900,1700,8.0,1,1,1,1,1,0,0,5,Veracruz,Veracruz,Licenciatura,6m - 1 año,Inglés-Intermedio
2020-08-27,contador publico,12000,Contrato por tiempo determinado,900,1800,9.0,1,1,1,1,1,0,0,5,Veracruz,Boca del Río,Licenciatura,2 - 3 años,No es requisito
2020-08-27,promotor campo,6000,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,1,7,Veracruz,Fortín,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-27,asesor ventas,7500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Yucatán,Mérida,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,investigador credito,6000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Yucatán,Mérida,Primaria,6m - 1 año,No es requisito
2020-08-27,gestor cobranza,8000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Yucatán,Mérida,Primaria,6m - 1 año,No es requisito
2020-08-27,vendedor punto venta,3700,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Yucatán,Mérida,Prepa o vocacional,3 - 4 años,No es requisito
2020-08-27,auxiliar administrativo,8000,Contrato por periodo de prueba,800,1800,10.0,1,1,1,1,1,0,0,5,Aguascalientes,Aguascalientes,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-27,oficial gasolinero,4500,Contrato por tiempo indeterminado,600,1400,8.0,1,1,1,1,1,1,1,7,Baja California Sur,La Paz,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,ayudante general,3696,Contrato por tiempo indeterminado,800,1600,8.0,1,1,1,1,1,1,0,6,Ciudad de México,Cuauhtémoc,Primaria,6m - 1 año,No es requisito
2020-08-27,operador general,5600,Contrato por tiempo indeterminado,700,1700,10.0,1,1,1,1,1,0,0,5,Coahuila,Ramos Arizpe,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,agente ventas cosmocarrier,4600,Contrato por tiempo indeterminado,900,1700,8.0,1,1,1,1,1,1,0,6,Durango,Durango,T. superior universitario,1 - 2 años,No es requisito
2020-08-27,empleado mostrador,4500,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,0,6,Michoacán,Pátzcuaro,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-27,asesor ventas financiero,5000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Michoacán,Pátzcuaro,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-27,preventista,4500,Contrato por capacitación inicial,700,1700,10.0,1,1,1,1,1,1,0,6,Michoacán,Pátzcuaro,Prepa o vocacional,No especificada,No es requisito
2020-08-27,guardia seguridad,5800,Contrato por tiempo indeterminado,800,800,24.0,1,1,1,1,1,1,1,7,México,Valle de Bravo,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,vigilante,6900,Contrato por tiempo indeterminado,1100,2100,10.0,1,1,1,1,1,1,1,7,Querétaro,Querétaro,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-27,repartidor motocicleta,4050,Contrato por tiempo indeterminado,800,1600,8.0,1,1,1,1,1,1,1,7,Quintana Roo,Benito Juárez,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,empleado limpieza,3862,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,1,7,Quintana Roo,Othón P. Blanco,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,promotor,6000,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,0,0,5,Ciudad de México,Coyoacán,Prepa o vocacional,No especificada,No es requisito
2020-08-27,chofer transporte personal,7200,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,1,0,6,Coahuila,Saltillo,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,chofer quinta rueda,12000,Contrato por tiempo indeterminado,600,1800,12.0,1,1,1,1,1,1,0,6,Coahuila,Saltillo,Secundaria/sec. técnica,Más de 5 años,No es requisito
2020-08-27,chofer camion tres y media toneladas,6000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Coahuila,Saltillo,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-27,chofer quinta rueda,8000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Coahuila,Saltillo,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-27,mecanico,9800,Contrato por tiempo indeterminado,800,600,22.0,1,1,1,1,1,0,0,5,Coahuila,Saltillo,Profesional técnico,2 - 3 años,No es requisito
2020-08-27,chofer almacenista,8500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Coahuila,Saltillo,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-27,chofer vendedor,4500,Contrato por capacitación inicial,700,1700,10.0,1,1,1,1,1,1,0,6,Michoacán,Pátzcuaro,Prepa o vocacional,No especificada,No es requisito
2020-08-27,ejecutivo ventas,7000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,0,0,5,Nuevo León,Monterrey,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-27,asesor ventas,10500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Puebla,Cuautlancingo,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-27,auxiliar contable,8500,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,0,0,5,Tamaulipas,Ciudad Madero,Licenciatura,1 - 2 años,No es requisito
2020-08-27,medico veterinario,10600,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Veracruz,Córdoba,Licenciatura,3 - 4 años,No es requisito
2020-08-27,auxiliar almacen,7200,Contrato por tiempo indeterminado,800,1600,8.0,1,1,1,1,1,1,1,7,Aguascalientes,Aguascalientes,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,chofer instalador,7800,Contrato por tiempo indeterminado,800,1600,8.0,1,1,1,1,1,1,0,6,Aguascalientes,Aguascalientes,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,guardia seguridad  armado,15000,Contrato por tiempo indeterminado,800,800,24.0,1,1,1,1,1,1,1,7,Ciudad de México,Cuauhtémoc,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-27,subgerente,6000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Coahuila,Sabinas,Licenciatura,6m - 1 año,No es requisito
2020-08-27,auxiliar piso,4500,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Coahuila,Sabinas,Prepa o vocacional,No especificada,No es requisito
2020-08-27,jefe ventas medios impresos y tv,8000,Contrato por tiempo indeterminado,900,1700,8.0,1,1,1,1,1,1,0,6,Durango,Durango,T. superior universitario,1 - 2 años,No es requisito
2020-08-27,peon albañil,4500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Guanajuato,León,Primaria,6m - 1 año,No es requisito
2020-08-27,auxiliar soldador,5000,Contrato por tiempo indeterminado,600,1500,9.0,1,1,1,1,1,0,0,5,Jalisco,Tlajomulco de Zúñiga,Primaria,6m - 1 año,No es requisito
2020-08-27,repartidor motocicleta,4200,Contrato por obra determinada,1100,1700,6.0,1,0,1,1,1,1,1,6,Nayarit,Tepic,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,promotor piso ventas,10500,Contrato por tiempo determinado,800,1800,10.0,1,1,1,1,1,0,0,5,Puebla,Cuautlancingo,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-27,jardinero,5000,Contrato por relación de trabajo por temporada,700,1500,8.0,1,1,1,1,1,1,0,6,Quintana Roo,Solidaridad,Primaria,No especificada,No es requisito
2020-08-27,auxiliar administrativo,7500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Chihuahua,Juárez,Carrera técnica,1 - 2 años,No es requisito
2020-08-27,auxiliar comercial temas servicios,6500,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,0,0,5,Ciudad de México,Cuauhtémoc,Licenciatura,No especificada,No es requisito
2020-08-27,promotor ventas,4200,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,0,0,5,Coahuila,Sabinas,Prepa o vocacional,No especificada,No es requisito
2020-08-27,operador general,5100,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,1,7,Coahuila,Ramos Arizpe,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,agente ventas medios impresos,4600,Contrato por tiempo indeterminado,900,1700,8.0,1,1,1,1,1,1,0,6,Durango,Durango,T. superior universitario,1 - 2 años,No es requisito
2020-08-27,peon albañil,4500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Guanajuato,León,Primaria,6m - 1 año,No es requisito
2020-08-27,peon albañil,4500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Guanajuato,León,Primaria,6m - 1 año,No es requisito
2020-08-27,peon albañil,4500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Guanajuato,León,Primaria,6m - 1 año,No es requisito
2020-08-27,peon albañil,4500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Guanajuato,León,Primaria,6m - 1 año,No es requisito
2020-08-27,auxiliar produccion empaque,6150,Contrato por tiempo indeterminado,700,1700,10.0,1,1,1,1,1,0,0,5,Jalisco,Tlajomulco de Zúñiga,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,policia estatal preventivo,10400,Contrato por tiempo indeterminado,700,1900,12.0,1,1,1,0,1,1,1,6,Michoacán,Lázaro Cárdenas,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,jefe departamento,6481,Contrato por tiempo determinado,800,1700,9.0,1,1,1,1,1,0,0,5,Tabasco,Centro,Licenciatura,1 - 2 años,No es requisito
2020-08-27,auxiliar cocina,4342,Contrato por tiempo determinado,600,1400,8.0,1,1,1,1,1,1,1,7,Yucatán,Mérida,Primaria,No especificada,No es requisito
2020-08-27,promotor,5500,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,0,6,Chihuahua,Chihuahua,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-27,chofer particular mensajero,8000,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,0,6,Coahuila,Torreón,Prepa o vocacional,4 - 5 años,No es requisito
2020-08-27,coordinador ventas,8000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Coahuila,Sabinas,Licenciatura,6m - 1 año,No es requisito
2020-08-27,auxiliar laboratorio optica,5200,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,1,0,6,Coahuila,Torreón,T. superior universitario,Más de 5 años,No es requisito
2020-08-27,tabiquero,4500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Guanajuato,León,Primaria,6m - 1 año,No es requisito
2020-08-27,encargado mantenimiento industrial,8000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Jalisco,San Pedro Tlaquepaque,Licenciatura,No especificada,No es requisito
2020-08-27,dibujante mecanico industrial,9000,Contrato por tiempo indeterminado,600,1400,8.0,1,1,1,1,1,1,0,6,México,Chalco,T. superior universitario,1 - 2 años,No es requisito
2020-08-27,vendedor piso tienda departamental,6480,Contrato por tiempo indeterminado,700,2200,15.0,1,1,1,1,1,1,1,7,San Luis Potosí,San Luis Potosí,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,guardia seguridad,5200,Contrato por tiempo indeterminado,800,800,24.0,1,0,1,0,1,0,1,4,Tlaxcala,Chiautempan,Secundaria/sec. técnica,2 - 3 años,No es requisito
2020-08-27,cocinero,5211,Contrato por tiempo indeterminado,600,1400,8.0,1,1,1,1,1,1,1,7,Yucatán,Mérida,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-27,auxiliar oficina credito y cobranza,5000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Coahuila,Sabinas,Prepa o vocacional,No especificada,No es requisito
2020-08-27,agente ventas digitales,4600,Contrato por tiempo indeterminado,900,1700,8.0,1,1,1,1,1,1,0,6,Durango,Durango,T. superior universitario,1 - 2 años,No es requisito
2020-08-27,coordinador sistema gestion,25000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Querétaro,Corregidora,Maestría,4 - 5 años,No es requisito
2020-08-27,encargado prevencion,6000,Contrato por tiempo indeterminado,700,2200,15.0,1,1,1,1,1,1,1,7,San Luis Potosí,San Luis Potosí,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-27,supervisor seguridad,7500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Tamaulipas,Nuevo Laredo,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-27,superintendente   obra,18000,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,1,0,6,Aguascalientes,Aguascalientes,Licenciatura,Más de 5 años,Inglés-Básico
2020-08-27,cocinera,3696,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Chiapas,Comitán de Domínguez,Primaria,2 - 3 años,No es requisito
2020-08-27,vendedor interno,15000,Contrato por tiempo indeterminado,900,1700,8.0,1,1,1,1,1,1,0,6,Coahuila,Saltillo,Licenciatura,6m - 1 año,No es requisito
2020-08-27,despachador gasolina,5600,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Coahuila,Saltillo,Primaria,No especificada,No es requisito
2020-08-27,despachador gasolina,6000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,1,7,Coahuila,Saltillo,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-27,intendente,6000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Coahuila,Saltillo,Primaria,No especificada,No es requisito
2020-08-27,cocinero,8200,Contrato por tiempo indeterminado,600,1500,9.0,1,1,1,1,1,1,0,6,Coahuila,Saltillo,Primaria,1 - 2 años,No es requisito
2020-08-27,chofer,8571,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Coahuila,Saltillo,Primaria,2 - 3 años,No es requisito
2020-08-27,auxiliar contable,8500,Contrato por tiempo indeterminado,700,1600,9.0,1,1,1,1,1,1,0,6,Coahuila,Sabinas,Licenciatura,6m - 1 año,No es requisito
2020-08-27,ayudante general,4400,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,0,0,5,Durango,Gómez Palacio,Primaria,No especificada,No es requisito
2020-08-27,doblador,6000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,0,0,5,Durango,Gómez Palacio,Primaria,No especificada,No es requisito
2020-08-27,troquelador,6000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,0,0,5,Durango,Gómez Palacio,Primaria,No especificada,No es requisito
2020-08-27,oficial carpintero,5500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Guanajuato,León,Primaria,6m - 1 año,No es requisito
2020-08-27,becario ingenieria industrial,5000,Contrato por tiempo indeterminado,900,1400,5.0,1,1,1,1,1,1,0,6,Jalisco,San Pedro Tlaquepaque,Licenciatura,No especificada,No es requisito
2020-08-27,recamarista,5600,Contrato por tiempo indeterminado,700,2200,15.0,1,1,1,1,1,1,1,7,Nayarit,Tepic,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,auxiliar calidad,4800,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Querétaro,San Juan del Río,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,tecnico mantenimiento,10000,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,0,6,Querétaro,San Juan del Río,Carrera técnica,1 - 2 años,No es requisito
2020-08-27,asociado ventas,5000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,0,1,1,1,6,Quintana Roo,Solidaridad,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,promotor,6000,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,0,0,5,Baja California,Mexicali,Prepa o vocacional,No especificada,No es requisito
2020-08-27,ejecutiva servicio,9900,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Baja California,Mexicali,Licenciatura,1 - 2 años,No es requisito
2020-08-27,auxiliar contable,8000,Contrato por periodo de prueba,800,1700,9.0,1,1,1,1,1,1,0,6,Baja California Sur,La Paz,Licenciatura,2 - 3 años,No es requisito
2020-08-27,jefe recibo,12000,Contrato por tiempo indeterminado,800,1600,8.0,1,1,1,1,1,1,1,7,Coahuila,Saltillo,Licenciatura,1 - 2 años,No es requisito
2020-08-27,intendente,4800,Contrato por tiempo indeterminado,700,1600,9.0,1,1,1,1,1,1,1,7,Coahuila,Saltillo,Primaria,6m - 1 año,No es requisito
2020-08-27,auxiliar recibo,5000,Contrato por tiempo indeterminado,800,1600,8.0,1,1,1,1,1,1,1,7,Coahuila,Saltillo,Carrera técnica,6m - 1 año,No es requisito
2020-08-27,ayudante general,5750,Contrato por tiempo indeterminado,900,1400,5.0,1,1,1,1,1,1,0,6,Coahuila,Torreón,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-27,ayudante general,6000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Coahuila,Saltillo,Primaria,No especificada,No es requisito
2020-08-27,operario produccion,7200,Contrato por tiempo indeterminado,600,1400,8.0,1,1,1,1,1,1,0,6,Coahuila,Ramos Arizpe,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-27,ingeniero y/o licenciado sistemas  computacionales,12300,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Coahuila,Arteaga,Licenciatura,3 - 4 años,No es requisito
2020-08-27,chofer quinta rueda,12000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Coahuila,Arteaga,Secundaria/sec. técnica,2 - 3 años,No es requisito
2020-08-27,soldador,7200,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,0,0,5,Durango,Gómez Palacio,Primaria,6m - 1 año,No es requisito
